full_text,sentiment
se busca persona que me lleve al concierto de maluma en medellín para una amistad desinteresada,1
Maluma anuncia que realizará en Medellín el «mejor concierto» de su carrera https://t.co/4GGxwNJ4Ne,1
"""Presuntos"" q FASTIDIO con este tipo de titulares 😡 🤬. Hubo HORRENDA balacera en #Medellín 
https://t.co/ZraSeYA2e6",0
@laorejadevgogh Vengan de nuevo a Medellín 🥺 no los veo desde 2017,1
"@DaSalmonWrite @JugadorT01 @elcolombiano Probablemente alguna paísa lo rechazó... y es que yo insisto, por más novela que usted vea de Medellín, o película basada en Pablo, si usted no vive aquí por lo menos en los últimos 20 años, no tiene ni idea de lo que realmente pasa.",0
@elpaiscali: En Medellín se presentó un robo de película: hubo un fuerte cruce de disparos entre las autoridades y delincuentes que pret…,0
@TodosXMedellin: De @LeonFredyM se ha hablado mucho en Medellín en los últimos meses. Es representante a la Cámara por la Alianza Verde…,1
"Acaba de publicar una foto en Medellín, Antioquia https://t.co/mlQibwwpYO",1
"@PrepucioFetido @TritonRicardo Los de ese intento estúpido dan vergüenza, que ridiculez a pleno medio día en ena de las avenidas más famosas y transitadas de medellin y esgrimiendo fusiles un grupo de idiotas pretender robar oro, son más imbéciles que petro, eso es imposible, dan es pena ajena, que guevas",0
"#medellin hoy vive la esperanza, hoy aporta con su recibimiento amor y respeto a Colombia

# MedellinEstaCambiando
#MedellinEstaCambiando  
#MedellinEstaCambiando 
#MedellinEstaCambiando 
#MedellinEstaCambiando
Se nota https://t.co/ooB0Q3RUaE",1
"@galloogp7: #DePeliculaEs un asalto a plena luz del día como el ocurrido en Medellín.

De ridiculez, fantochería y espantajopismo es ver…",0
"Just posted a photo @ Medellín, Antioquia https://t.co/4jPW8arxZd",1
@lcvelez @QuinteroCalle @lafm Ese alcalde medellin si es payaso 🤡🤣🤣🤣🤣,0
"En Medellin @petrogustavo ratifica que el pilar fundamental de de una sociedad colombiana en Paz exige que los profesores y los estudiantes CAMBIEN para ganar  la presidencia en 2023. 

“Llegamos para cambiar”, y la ruta es la EDUCACIÓN. https://t.co/HlD9wKlJpR",1
"#ConsejoTA | “Si los bancos de alimentos de Colombia no existieran, más de 5 millones de toneladas de alimentos irían a relleno sanitario”: Javier Humberto Ramírez, director de @FUBAM1  | Entrevista completa👉🏼https://t.co/9Ox42VKhvf https://t.co/56tl0qSQ11",1
¿ Cuántos creen que hoy Medellín será Petrista ? debido a que #MedellinEstaCambiando,1
"@arodarlabola: En Colombia, y en América en general, incluyendo a los EEUU; hay millones de calles así. Y qué decir en África, etc. ¡CAM…",0
"@uranomar @Consiliencia @mas_medellin Y por aquí por San Juan pasa tres veces al día, además de puntualmente hacer la recolección los lunes y jueves.",1
"@BangBangtanEsp_: INFO📍@BTS_twt

Jaybaek Couture, encargados de algunos de los vestuarios para ""Black Swan"" en #PTD_ON_STAGE, público lo…",1
El futuro de Daniel Quintero como alcalde de Medellín se podría definir el mismo día de las elecciones legislativas de 2022. Aquí le explicamos por qué 👇 https://t.co/BmTDRMvkg1,1
"@darcyquinnr @lafm 
En Medellín la Policía funciona, pero el alcalde NO",0
"@OrgulloCaleno @SoyVerdeyBlanco Cali es una ciudad que tiene el mismo potencial que tiene Medellín, incluso más por lo bendecido de su orografía, Medellín es una loma la berraca, vamos que si se puede",1
"@GabrielDib01 @Promedellin_ Serénese exconcejal, lo noto alterado. Yo a su edad estaría más tranquilo. Si quiere trabajar por Medellín, trabaje con ganas mi hermano, la ciudad lo agradecerá.",0
"Este domingo 7 de noviembre, en el #RosarioPeregrino con el @padreriveros, nos acompañará @SupermanlopezN 😇

8:00 pm:

*Canal de YouTube ""Minuto de Dios TV""
https://t.co/hqO0T7gfeQ

*107.9 FM Bogotá y 1230 AM Medellín

 #SalvemosAColombia https://t.co/9uh2oQOW7M",1
La policía de Medellín capturó a 11 personas en un robo frustrado a un depósito de oro en una zona del sur de la ciudad https://t.co/IfJTalq19r https://t.co/B9vPPck1bD,1
#Actualidad | Balacera en Medellín tras intento de robo a bodega de oro  https://t.co/xapdqGi4nC #SemLaCalle #LéeloyPásalo #Medellín,0
Hay que decirlo con toda la claridad al alcalde de Medellín @QuinteroCalle se le salió la ciudad d las manos lamentablemente lo que ocurrió por la avenida industriales se nos volvió paisaje este tipo de atracos hay que agradecer la labor a   @PoliciaMedellin https://t.co/lMYtjibfa1,0
@mimi_deya Muchas felicidades!! 😍,1
"#MedellinEstaCambiando La comunidad #LGBTQ de Medellín en especial las chicas trans necesitan más ofertas de Empleo, necesitan más seguridad e inclusión. @petrogustavo",1
@PerseoSanta: Recuerdas la Medellín de Escobar? volvió en forma de pinturita https://t.co/Z7Z2CaBFpt,0
"Te escuchó...
#empleo #trabajo #colombia #venezuela #seguidores #bogota #caracas #siguemeytesigo #likesforlike  #followforfollowback #maracaibo #barranquilla #tiktok #tbt #medellin #falcon #colombia🇨🇴 #venezuela🇻🇪 #seguidoresgratis #followｍe #colombiana #venezolana https://t.co/CFwnp95joo",1
https://t.co/en5fmjuh5T a través de @Pulzo,1
@RevistaDinero: El minuto a minuto de la versión criolla de ‘La Casa de Papel’ en Medellín https://t.co/jI07Kd2ssO,0
"#MedellinEstaCambiando Los jovenes diferentes en todo sentido sexualidad, ideas y dempas en #medellín necesitan protección.",1
@carlosalviar Hola como vas? Seguis en medellin? Cuando hablamos?,1
"#VanessaUnaPayasadaEs 
El Alcalde de Medellín y él de Cúcuta... Payasos totales ... ambos la sacan del estadio",0
"@jose_omeara: #SuperamosAlCineCon el asalto que se presentó ayer en la ciudad de #Medellín, pero #DePelículaEs también la reacción de nu…",0
"Acaba de publicar una foto en Medellín, Antioquia https://t.co/KLGOVlA4pE",1
"La gente dizque lo de Medellín fue un robó de película.
Habladores de mier...., de película fue el robó de la Abudinem, que se llevó 70 mil millones y no hizo ni un solo disparo.",0
JAJAJAJXHSHAJDJAJAAJAJAJ el vago del video de Medellin diciendo uyyyyy gonorreaaa llegó la leyy jsjdhajs,0
@ElPoderoso_DIM: Mientras tanto Raúl giraldo viendo todo lo que le escriben los hinchas del Medellin 🤣 https://t.co/gFg1in6cu9,0
#MedellinEstaCambiando Los adultos mayores de Medellín son un caso puntual y tambien necesitan ofertas de empleo.,1
"@El_Antihaters: Estos Jóvenes Cabal al igual que los de Haití también fueron engañados, le dijeron que iban a cuidar la Bodega de oro en…",1
Trailer de la casa de papel 🤣🤣hecho en Medellín 🤔 https://t.co/eGnw4uAnhC,1
Intento de robo al estilo La Casa de Papel termina en balacera en Medellín https://t.co/K99SkaqtRN https://t.co/WD6HVArN0e,0
@MovilidadCucuta: La @PoliciaColombia frustró el robo que hombres armados con fusiles pretendían cometer en una bodega en la que almacen…,1
"#MedellinEstaCambiando los pelaos de medellín se estan graduando, duran 6 años en un pregrado o 4 en una tecnología y salen al mundo y se encuentran con: bienvenido a XXXX de que forma lo puedo ayudar. 📞
@petrogustavo  los jovenes y adultos mayores necesitan herramientas.",0
@silapreto: La manera en que da los detalles en el lugar de los hechos y donde afirma una y otra vez que este robo era una “Casa de Pape…,0
@DonVito56882513: No entiendo el tema de captura de delincuentes con armas en el tiroteo de Medellín. Acaso las armas no están prohibida…,0
@t_tdavid Felicidadeeees!! El mejor R1! 😍,1
Cuenta @davidcalle1 hoy en @ELTIEMPO que entre el 1 de enero de 2020 y el 24 de agosto de este año se recibieron 169.450 quejas por exceso de ruido en Medellín. #MedellínBullosa https://t.co/v1aaryZi1j,0
"Formas urbanas, #Medellín. https://t.co/ABXkhX88R1",1
@NoticiasRCN @JoseMAcevedo En Medellin le debe ir mejor a la policía para actuar porque no veo que la alcaldía se la pase atacando la institución y dejándolos maniatados como lo hace @ClaudiaLopez en Bogotá,0
"Camilo Romero: invito a la unidad del partido, pero si me escogen a mí, de lo contrario me salgo y voy por otro lado.

Me parece que ya se vio en Medellín y Sabaneta las elecciones pasadas... 🤔",0
"@CarolinaGlop1: Dejo de llamarse Medellín a Metrallo no por su actual alcalde, sino cuando hombres ""gente de bien"" salieron a dar bala y…",0
@Elbayabuyiba Y Medellín no se queda atrás,0
"Ayer cogieron en Medellín 11 sufragantes de mi dotor Uribe. Bien ahí, Quintero. 👏👏👏

#MedellinEstaCambiando https://t.co/RrsjPsl6xY",0
El minuto a minuto de la versión criolla de ‘La Casa de Papel’ en Medellín https://t.co/jI07Kd2ssO,0
"Cómo así que la @policia en Medellín se fue a agarrar a unos bandidos con fusiles y no a recuperar celulares robados.😬
🙄",0
"Acá en Medellín el asunto es serio no es justicia por mano propia, pero no tenemos forma de defendernos, los delincuentes cada vez más armados y los ciudadanos de bien con miedo, que vamos a hacer y eso que no ha llegado navidad.",0
Estoy escuchando Quesería de Ubaté ganó el World Cheese Award https://t.co/oKOvhdU98H a través de @WradioColombia El SUCIO E IRRESPETUOSO QUESO de @QuinteroCalle ganóla ALCALDIA DE MEDELLÍN. Hoy la ciudad en reversa y Colombia🇨🇴 sufrirá las CONSECUENCIAS🖤🖤 https://t.co/zOqGLS680W,0
@nomadabar Señor yo no necesito ser  Paisa para respetar a medellin y a los paisas.  Medellin es 🇨🇴‼️,1
@AlejandraTuk Éso no es en Medellín.,1
@Fundacion_Exito: ¿Por qué están tan felices los niños y niñas de la Escuela @SinfonicaAnt ¡Porque van a participar en el lanzamiento de…,1
@solito0613 Estamos en Medellín pero hacemos envíos a Bogotá. Escribe al 3015222648,1
"En Medellin, atracó tipo casa de papel. https://t.co/ETwQ7JpHIt",0
#MedellinEstaCambiando Muy bien por Medellín,1
@PachoRamons: #MedellinEstaCambiando nunca más Medellín será fortín de políticos narco paramilitares. #PetroPresidente2022,1
"Ya llega! En #Medellin la primera Cumbre Internacional Ecominera! @MinEnergiaCo @ANMColombia 
#MineríaALoLegal 👏☑️ https://t.co/a32K4AeQSZ",1
"@JS880314 @Caracol_Cali @CNE_COLOMBIA @JorgeIvanOspina El Sr Orejuela, del comite Decide, es quien debe orientar  y difundir para que los caleños colaboremos. Ellos tienen la experiencia y si no que consulten como lo hicieron en Medellin. Lo bueno debe copiarse.",0
"@EpicuroDeSamos_ Cuántos petroñeros hay en Medellín ?
Allí ya olvidaron a Aureliano el sanguinario comandante del M19 ?",0
@n_escu @laca1594 @casara73 @Jennyta59 Y que hp igual es los alrededores de Medellín menos de media hora,0
"@seaside_bastard @YecidUribista3 No se tiene que esforzar mucho, le fluye tan natural como a su ahijado el remedo de alcalde que tenemos en Medellín.",0
"Que susto, ordenan evacuar 12 familias por colapso parcial en Medellín https://t.co/X59Qf37n9H",0
"Será que ése robo de ayer en Medellín, fue una puesta en escena? Es que unos ladrones dando taannnto visaje desde el inicio...... está como raro!",0
@DanielArias092: La policía de Medellín llegando a un atraco en pocos minutos... No lo sé.,0
"#MedellinEstaCambiando , Medellín fué cuna de la violencia y el narcotráfico, pero los aire son distintos y ahora no nos une querer cambiar un departamento, nos une querer cambiar a Colombia!",0
"@leocarlos47: @JuanLozano_R @oscarivangallon Y si en Bogotá llueve,en Medellín no escampa
La SEGURIDAD  de los alcaldillos Independiente…",0
"Hoy Medellín está de fiesta, cansados del Uribismo que violenta y empobrece nuestra ciudad hoy decimos no más Uribismo, que llegue la esperanza, Gustavo Petro Presidente, #MedellinEstaCambiando https://t.co/rg1aSlevpQ",1
El intento de robo en Medellín #SuperamosAlCineCon,0
@GUSMALDONADOS: Gracias @QuinteroCalle sos un genio (parece una película de acción de Hollywood) pero made in Colombia. Los 3 ineptos mo…,0
"En #Medellin con la Alcaldía actual volvimos a la ciudad de los 80s, a la inseguridad del narcotráfico, a despectivo #Metrallo ! Que triste ver un Alcalde pensando en Netlflix en vez de garantizar orden y seguridad ! #QuinteroSeVa",0
"@puntodevistardb @ConcejoMedellin @QuinteroCalle Un gran abrazo, #EsMomentoDeAvanzar de trabajar UNIDOS con un mismo propósito, nuestro amor por esta ciudad.  Solo si trabajamos  juntos lograremos la Medellín que soñamos.",1
BIENVENIDO @petrogustavo a Medellín... #MedellinEstaCambiando,1
@PuertaCami1 @IvanDuque @PoliciaColombia Estos mamertos creen que todo es falsos lenguetazos mijo aterricé que ayer en Medellín vivímos eso..UD que va a saber uds repiten como loras UD cree que enfrentar ese grupo es lo que UD dice ?? Definitivamente hay de todo en este país de críticones,0
Maluma anuncia el «mejor concierto» de su carrera en Medellín https://t.co/vjvlJUbA6Z #Entretenimiento,1
"#Sapiencia abre la convocatoria para su programa Fondos 2022-1 con el que se beneficiarán 740 #estudiantes
#Medellin 👩‍🏫👩‍🏫
@SapienciaMed
@C_Chaparro1

https://t.co/fl97iDDZMq 📶  #Medellín🚀🚀     @AlcaldiadeMed",1
"“Las discusiones en torno a la llegada de una 5ª Revolución Industrial no pueden ser ajenas a lo público”, ha declarado el Gobernador de Antioquia en el  Foro Compliance de Medellín #ComplianceIV https://t.co/093ONDKBi6 via @LawAndTrends @moncadaABG",1
"@AlejaLoC: @ginamonteli Sé la gravedad que debe implicar no tener nada en la nevera, sin embargo en Medellín hay estrategias para brinda…",1
"👉Te invitamos a leer la columna de Jorge Alejandro Medellín ""La violencia que no cede"" ✍️ @JorgeMedellin95 #OpiniónLSR #FraseLSR https://t.co/2YdIQFQI1I https://t.co/MjJyWrolz7",1
"@PethZack @Blackdiamomd55 Busco alguien activo, universitario,varonil,alejado del medio gay, no gente con voz amanerada, para
relación estable con compromiso y calidad. 
Medellin 3122464916
Soy ingeniero, varonil 100%, alto, blanco, delgado,gente bien, serio en todo sentido",1
#MedellinEstaCambiando Medellín ya cambio hace mucho. La nueva ADM,1
Medellín tiene toboganes hasta para carros. Aprendan mijiticos https://t.co/uxjhoULlyX,1
"@Blackdiamomd55 Busco alguien activo, universitario,varonil,alejado del medio gay, no gente con voz amanerada, para
relación estable con compromiso y calidad. 
Medellin 3122464916
Soy ingeniero, varonil 100%, alto, blanco, delgado,gente bien, serio en todo sentido",1
Tal vez esta tristeza se me quite estando en Medellín,1
@Webinfomil: 🚨#ÚLTIMAHORA Impactantes imágenes grabadas por testigos del asalto en Medellín muestran la violencia con la cual los crimin…,1
"@FisicoImpuro https://t.co/fI94L27ekx Uy si, esa estela de sangre y muerte se está dejando en el pasado. Al parecer @FisicoImpuro es bodeguero de Quintero y Ospina, que curiosa esa objetividad e imparcialidad de la que se jacta tener. Payaso",0
"@MartinSantosR @elmogollorevele Una sola persona,  sin hacer un solo tiro : desapareció  $70 mil millones . ""Con su avena y sin pitillo "" y 13 delincuentes armados hasta los dientes,  en Medellin,  no sacaron un solo peso. Ahí se ve el poder de los políticos corruptos en Polombia. https://t.co/WY9ESPIGPH",1
@eldiario: #4Nov | La Policía de Colombia frustró el robo a un almacén de oro en Medellín donde veinte hombres armados con pistolas y fu…,1
"@QuinteroCalle Excelente!!! pero por la gloriosa policía nacional de los colombianos de bien, Payaso 🤡! El qué cree que Medellín es una fiesta y que creyó que toda su “administración” iba ser un Halloween es otro💪💪",0
@IsabelHdz05: La tristeza que me da salir al centro de Medellín y ver la destrucción de mi ciudad hp de @QuinteroCalle son un psicópata…,0
Visita al parque Botero Medellín https://t.co/mmbxs1yBj8,1
"Que siga temblando el uribismo porque Medellín ya no les pertenece.  #MedellinEstaCambiando Con P de Pacto 
Con P de Prosperidad 
Con P de Proyección 
Con P de Populares
Con P de Proteger 
Con P de Pueblos 
Con P de Petro 
Con P de Presidente 
#MedellinEstaCambiando https://t.co/uEyJcwPwZg",1
@AlexGA13 En Medellín usan el mismo sable para dejarnos muertas!! 🤣🤣🤣🤣,0
"En el aniversario 346 de #Medellín, el corazón del Centro se llena de luz para celebrar la vida🎂🎂🎂

@checholopezm
⬇⬇

https://t.co/fl97iDDZMq 📶  #Medellín🚀🚀     @AlcaldiadeMed",1
"@DonIzquierdo_ Como así que el payaso va estar en Medellín eres el día preciso para hacerle la pregunta de ella office, que tanto me ha sacado el cuerpo, por favor que alguien me ayude si responde y no se hace el loco, @petrogustavo",0
"""Creyeron que iban a hacer 'La casa de papel'"", dijo el alcalde de Medellín, Daniel Quintero. https://t.co/DMveNnR780",1
"¿Que se ha sabido del prontuario de los asaltantes ayer en Medellin?
No se les haga raro que tengan que ver sus integrantes con la fuerza publica.
Apuesto 100 a 1.",0
"@PerrofantasmaBO: Con el robo en Medellín lo primero que tienen que hacer los medios de comunicación es dar el nombre del ""honorable"" ju…",0
Frustran un atraco a punta de fusil en Medellín y detienen a 11 personas https://t.co/L7Fw6MElPw,1
"Nos vemos!! Medellín con Petro, #MedellinEstaCambiando https://t.co/X4HTFBek1J",1
"Yo, bien mamada de existir: 😔

Yo, cuando mi mejor amigo del intercambio me dijo que viene a Medellin: 🥰",0
"@FisicoImpuro Medellin como ciudad de pronto y sí. Antioquia como dpto, no. Hay regiones en donde Uribe es la deidad de la ""seguridad"". 
La gente joven es la q está cambiando, ahora quieren votar, leen, escuchan, analizan, investigan, disiernen, comparan y deciden. Son asertivos, no serviles.",1
"@PabloJlloVasco: En Medellín, bandidos a plena luz del día con armas de largo alcance cometiendo delitos ¿Y la autoridad?

Peleando en T…",0
"¡Según los análisis Petro supera en Medellín al uribismo y fajardismo, y estará hoy visitando está ciudad!...

¡Por eso el HT #MedellinEstaCambiando le da la bienvenida!

¡Fuerza guerreros, 20 twitts más!...",1
"@Miguel_Hernando: @QuinteroCalle No solo ha derrotado al Uribismo en Medellín, sino que mantiene una coherencia en sus políticas sociale…",1
"Heroica y memorable la reacción de la @PoliciaColombia @PoliciaMedellin @DirectorPolicia ... ayer, luego del frustrado robo a bodega en Medellín. ✊🏼👍🏻👏🏼

Ojalá siempre fuera así.",1
Regala un desayuno y sorprende a esa persona especial! 🤩😍🎉#desayuno #Medellin #anchetas https://t.co/tZWhXk4mzl,1
Lo que sucedió en #Medellin solo reafirma la necesidad de erradicar todas las armas que se encuentran en manos de civiles.,1
@IvanDuque @PoliciaColombia Buena presidente así es acá en Medellín la policía nacional se portaron como varones defendiendo la ciudadanía de esta banda de delincuentes,0
"@lanuevaprensaco: 🖌 | #CaricaturaDelDía

""ESTRATEGIA CLIMÁTICA""
Por Bacteria (@eltajalapiz)

#LaVerdadSeaDicha https://t.co/KPxRETQobV",1
"#MedellinEstaCambiando No nos vamos a dejar quitar la esperanza, Medellín y Colombia están cambiando, no más Uribismo. https://t.co/oOhCkrp2MA",1
@William22700994 Siempre que paso por Medellín voy al Málaga.,1
"@mauriciofacio_: Ejercicio de participación de hoy. 
-Que nombre de Película le pondría a la #Medellin de hoy?",1
@jatirado_oc: #Medellín Polémica por video de Aida Victoria Merlano en el Concejo de El Retiro https://t.co/ayEsLbA5Wy https://t.co/kaSh…,1
Desde Medellín Colombia esperando ese traslado del señor del gran poder gracias @LaPasion7TV saludo muy grande y muchas gracias https://t.co/LGrY4FJG48,1
Mira el #video de Miami de NICKY JAM. Esta en la posición #6 del TOP DETECCIONES MEDELLIN. https://t.co/TEaHQrpqpi @NickyJamPR #amoLaMusica #TopNR #Musica,1
VIDEOS: Cinematográfica balacera con armas largas en pleno corazón de Medellín Frustrado por la policía #90SegundosNoticas https://t.co/gAk8gWvHxx,1
#Medellín Polémica por video de Aida Victoria Merlano en el Concejo de El Retiro https://t.co/ayEsLbA5Wy https://t.co/kaSh7kgmY0,1
"#Medellín🏙 | En el intercambio de disparos resultaron heridos dos policías y un capturado que se encuentran fuera de peligro. Además, fueron incautadas armas, motos, un auto y chalecos antibalas.  @PoliciaMedellin @FiscaliaCol https://t.co/NEfN7jumHw",1
"#FocoInformativo || Espectáculos ➡Maluma anuncia que realizará en Medellín el “mejor concierto” de su carrera 
#5Nov #Maluma #concierto #carrera #Medellin #Colombia #Espectaculos #reguetonero #mejorconcierto 
https://t.co/7wzgZBkTmC",1
"@estebanrestre: Acabamos de hacer la instalación de la Comisión de Concertación y Decisión para las Juventudes de Medellín, un espacio p…",1
"Usted ya votó por las propuestas de su comuna para el Presupuesto Participativo, Medellín 2022 ? Amigo, lo invito a votar y decidir: https://t.co/4L7lwBBQH4 @AlcaldiadeMed",1
"@DAGRDMedellin: 15 aspirantes a bomberos, entre ellos hombres 👨‍🚒 y mujeres 👩‍🚒, llegaron a Medellín desde Nuquí, Chocó. Ellos reciben c…",1
"Pregunta: el autoelogiado por cosas que no hace, cómo dejó entrar armas de largo alcance al municipio de Medellín, del cual es dizque alcalde? Dónde está el control? O son armas de la primera línea? Cuente a ver @QuinteroCalle",0
¡Medellin no es uribista! #MedellinEstaCambiando,1
@ghitis: @WAOH17 ¡Tocará exorcizar a Medellín después de esa visita! Seguro el diablo va a visitar al demonio que les dejó allá.,0
"#MedellínBajaElVolumen
🔈🔔🎶📢📻🎶📺🚗🏭 ¿Sabes cuánto afecta tu salud el ruido constante de la ciudad?
Todos podemos contribuir a tener una Medellín más tranquila, súmate a la Semana por la Tranquilidad y Gestión del Ruido. Conoce las actividades en 👉 https://t.co/Y0XemfoCxf. https://t.co/bAKues0Hy8",1
@CaracolRadio Una payasada es Daniel Quintero. La más grande de Medellín en toda su historia.,0
Nacionales de Robótica #medellin #UPB #tecnología https://t.co/odcawGnK3x,1
"Hoy Gustavo Petro va para Medellín, por favor cuídese mucho senador, ayer capturaron a unos jóvenes Cabal, esa ciudad es muy Cabal y quieren hacer tendencia  #PetroEsHambre https://t.co/RI4lE12dUu",1
Gustavo Petro ... en Medellín !!  vamos todos a escucharlo dando magistral Catedra  !! https://t.co/LuH29oI1p6,1
"#Medellín realiza el quinto Foro Internacional Ser+STEM: enfoque educativo para el Valle del #Software
 @EducacionMed@soyalejangu
⬇⬇

https://t.co/fl97iDDZMq 📶  #Medellín🚀🚀     @AlcaldiadeMed",1
"@Danielelchiney3: Y luego de que en Medellín hacen semejante intento de robo, con armas largas, pistolas con silenciador, con disfrazado…",0
"@WRadioColombia 🤣🤣🤣🤣🤣casa de papel es la que este,animador de circo monto en la alcaldia de medellin y en e.p.m",0
"@ALDANA_NIETO @JuampaSantos @SharkyUribe @GustavoBolivar Nadie dijo que es el más alto, en Medellín hay cosas muy buenas desde pequeños nos enseñan a leer bien.",1
Ese robo en Medellín más ficti que tus sentimientos hacía mí bebé,0
"Ese robo de ayer parece organizado con el alcalde de Medellín,y Quintero con subir su imagen la q ahora tiene en 48%, hace lo que sea",0
"@QuinteroCalle robar en Medellín es cada vez más difícil

@petrogustavo @LeonFredyM @GustavoBolivar @PizarroMariaJo @DavidRacero @intiasprilla @MirandaBogota @CamiloRomero @YoAlejoV @VillanueAle @SusanaBoreal @Betocoralg @CronicasDeRafa @elReneJimenez @vovallediaz 
https://t.co/7zi1w9DTYL",1
"En total se beneficiarán 19 instituciones educativas de la ciudad. Así seguimos fortaleciendo las estrategias de permanencia académica y facilitando el acceso a nuevas herramientas a los niños, niñas y jóvenes de Medellín. https://t.co/QXz9ULQolh",1
"Medellín nos vemos esta noche, ¿Así o mejor? Compra tu entrada YA quedan poquitas: https://t.co/PwbL0oz9kw",1
"@mauriciofacio_ Más que una película, en Medellín tenemos es a una estrella de Hollywood.
""El mundo no es suficiente"".
Daniel Bond 007
Con licencia para mentir https://t.co/Wsm62yuR42",0
"#MedellinEstaCambiando

Ya no es la chequera del Uribismo @CeDemocratico 

#MedellinEstaCambiando 

EPM dejó de ser el Circo del Uribismo y del GEA

#MedellinEstaCambiando 

Hoy ya no mandan los corruptos como @PaolaHolguin 

#MedellinEstaCambiando 

Mi admiración para Medellín",1
"En robo de Medellín se unieron dos organizaciones ilegales, con delincuentes de Bogotá, Sucre, Huila y extranjeros https://t.co/qltYkaDkOL",0
"(Video) 🎥Revelan video inédito de robo de película en Medellín.
🚨Así fue el intento de robo a una bodega de oro
https://t.co/TjIfelrGmi",0
La frase del parcero que estaba trotando ayer al frente de la balacera en Medellín ✨✨ https://t.co/xfJmPTx7me,1
@lafm Esto es medellín o Sinaloa?,1
"@AlcaldiadeMed: Uno de los edificios más representativos de nuestra ciudad, el edificio La Naviera, llenó de vida y color el centro de M…",1
La reorganización de las bandas criminales implica su migración a nuevas ciudades.En Popayan estamos analizando el fenómeno para que dé la mano de Mepoy y Fiscalía y usando la nueva tecnología de cámaras inteligentes que es igual a la de Medellin se logre se contención. https://t.co/2Pixvdp63J,1
"35 #Empresas #turísticas locales reciben recursos para nuevos proyectos de reactivación📈📈📈
#Medellin 🚀🚀 @LopezLedys

⬇⬇

https://t.co/fl97iDDZMq 📶  #Medellín🚀🚀     @AlcaldiadeMed",1
@GerardoVegaMed @sergiocardona_g buena esa recorriendo Antioquia @GerardoVegaMed,1
Esos bandidos de Medellín les falto decir: Uribe Paraco.,0
"@germancs2: @mas_medellin Pintu-show llegó en 10 minutos, con micrófonos, atril de la alcaldía, refrigerios y cartelera con cuadros esta…",1
"Todos mi amigos de Medellín. 
Hoy con Petro. 

 #MedellinEstaCambiando",1
"@CaracolRadio #VanessaUnaPayasadaEs Imitar la profesión de un verdadero Payaso es algo que sucede constantemente,nos sucedió el domingo pasado contratamos un payaso en Medellín para amenizar una fiesta infantil y la verdad fue todo un desastre, grosero y no sabe de la profesión nada.",0
"@NoMasUribismo: Cree usted que Medellín está cambiando? Si - No 
#MedellinEstaCambiando",1
@AlicerMartinez: Pico y placa para hoy en Medellín y Área Metropolitana: Particulares: 4.  Pico y placa para hoy solo taxis en Medellín…,1
"@javieroliver_ct: 🇨🇴 Robo a empresa de fundición de oro en #Medellin.
Varios delincuentes han sido capturados. https://t.co/AoeNCTaywc",1
"Si la casa de papel fue capaz de empelicular ladrones para meterse a un bancolombia en ciudad jardín o a los tontos de ayer en Medellín, no me imagino la influencia que pueden haber tenido las narco novelas en los jóvenes del país.",0
"@javieroliver_ct: 🇨🇴 Robo a empresa de fundición de oro en #Medellin.
Varios delincuentes han sido capturados. https://t.co/xWn26ZObSg",1
#SuperamosAlCineCon  La tremenda balacera a pleno sol ayer en Medellin,1
"@DanielBejarano_ @Kazandratcl PRIMERO , RESPETE QUE ESTO ES MEDELLÍN 
SEGUNDO , EL DE LOS FALSOS POSITIVOS ESTA MAS ENREDADO QUE LOS LADRONES DE ESE ATRACO .
UD NO ES DE AQUÍ ?
PORQUE NO SABE LO CONTENTOS QUE VIVIMOS Y DE LO QUE ESTAMOS CON EL INGO DANIEL QUINTERO .
LOS ABURRIDOS UD SABE QUIENES SON .",0
"@JuanCarle926: Parte del Elenco de la película Filmada ayer en Medellín. 

Próximamente en NETFLIX! https://t.co/SvmQg3NGKY",1
"Pa mi que esta es la seguridad democrática, horrenda venta de miedo que hicieron en Medellín y justo cuando empiezan a salir los candidatos a la presidencia",0
"Eso del robo en Medellín está como raro no?

Hilito",0
"Ahora o nunca, no mas corrupción en Medellín, fuera centro democrático que lo saquearon todos estos años. Trayendo atráso muerte y desigualdad etc... #MedellinEstaCambiando",0
"@Apatrirs: 5. Según declaraciones de la policía metropolitana de Medellín, aclaro que no hubo bajas; los 2 primeros uniformados en llega…",0
Empieza el humo verde en Medellín con este tipo. Cero dudas. https://t.co/CnVSqGADVR,0
"Que susto, ordenan evacuar 12 familias por colapso parcial en Medellín https://t.co/JYEYNrbRLd",0
@daniel71371: (INVESTIGACIÓN) Mas denuncias Graves sobre Corrupción en el Hospital General de Medellín https://t.co/XFveH3zBip a través…,0
"@BuscandOpciones: @diegomatteus Despliegue de película,  no se robaron nada, mucho disparo de la policía sin dañar a ninguno de los acto…",0
"Hoy noche de buena salsa en Medellín.
Charlie Aponte y Andy Montañez se presentarán en el Centro de Eventos La Mayorista.
Tickets en @LaTiquetera.",1
@santiagoangelp: #DESARROLLO Momento de la captura de algunos de los delincuentes en la balacera de hoy en Medellín. https://t.co/G9cLse…,1
"Maluma anuncia que realizará en Medellín el ""mejor concierto"" de su carrera https://t.co/3zC2u9R9EG https://t.co/JuYGfxFnni",1
